GROUP,SITE,PERIOD,MONTHLY_TARGET,MGH_3,MGH_CH_PROP,SLS_PER_MC
NON-ORGANIC,8215,1/31/2023 0:00:00,0,BAGS,0.2825923089,0
NON-ORGANIC,8231,1/31/2023 0:00:00,0,BAGS,0.2825923089,0
NON-ORGANIC,8234,1/31/2023 0:00:00,0,BAGS,0.2825923089,0
NON-ORGANIC,8235,1/31/2023 0:00:00,0,BAGS,0.2825923089,0
NON-ORGANIC,8238,1/31/2023 0:00:00,0,BAGS,0.2825923089,0
NON-ORGANIC,9012,1/31/2023 0:00:00,0,BAGS,0.2825923089,0
NON-ORGANIC,9013,1/31/2023 0:00:00,0,BAGS,0.2825923089,0
NON-ORGANIC,2249,8/31/2023 0:00:00,0,FOOTWEAR,0.2069074969,0
NON-ORGANIC,2250,8/31/2023 0:00:00,0,FOOTWEAR,0.2069074969,0
NON-ORGANIC,5019,8/31/2023 0:00:00,0,FOOTWEAR,0.2069074969,0
NON-ORGANIC,5030,8/31/2023 0:00:00,0,FOOTWEAR,0.2069074969,0
NON-ORGANIC,5032,8/31/2023 0:00:00,0,FOOTWEAR,0.2069074969,0
NON-ORGANIC,5038,8/31/2023 0:00:00,0,FOOTWEAR,0.2069074969,0
NON-ORGANIC,5075,8/31/2023 0:00:00,0,FOOTWEAR,0.2069074969,0
NON-ORGANIC,5078,8/31/2023 0:00:00,0,FOOTWEAR,0.2069074969,0
NON-ORGANIC,5084,8/31/2023 0:00:00,0,FOOTWEAR,0.2069074969,0
NON-ORGANIC,5086,8/31/2023 0:00:00,0,FOOTWEAR,0.2069074969,0
NON-ORGANIC,5100,8/31/2023 0:00:00,0,FOOTWEAR,0.2069074969,0
NON-ORGANIC,5119,8/31/2023 0:00:00,0,FOOTWEAR,0.2069074969,0
NON-ORGANIC,5127,8/31/2023 0:00:00,0,FOOTWEAR,0.2069074969,0
NON-ORGANIC,5129,8/31/2023 0:00:00,0,FOOTWEAR,0.2069074969,0
NON-ORGANIC,5147,8/31/2023 0:00:00,0,FOOTWEAR,0.2069074969,0
NON-ORGANIC,8190,8/31/2023 0:00:00,0,FOOTWEAR,0.2069074969,0
NON-ORGANIC,8192,8/31/2023 0:00:00,0,FOOTWEAR,0.2069074969,0
NON-ORGANIC,8193,8/31/2023 0:00:00,0,FOOTWEAR,0.2069074969,0
NON-ORGANIC,8194,8/31/2023 0:00:00,0,FOOTWEAR,0.2069074969,0
NON-ORGANIC,8197,8/31/2023 0:00:00,0,FOOTWEAR,0.2069074969,0
NON-ORGANIC,8211,8/31/2023 0:00:00,0,FOOTWEAR,0.2069074969,0
NON-ORGANIC,8215,8/31/2023 0:00:00,0,FOOTWEAR,0.2069074969,0
NON-ORGANIC,8231,8/31/2023 0:00:00,0,FOOTWEAR,0.2069074969,0
NON-ORGANIC,8234,8/31/2023 0:00:00,0,FOOTWEAR,0.2069074969,0
NON-ORGANIC,8235,8/31/2023 0:00:00,0,FOOTWEAR,0.2069074969,0
NON-ORGANIC,8238,8/31/2023 0:00:00,0,FOOTWEAR,0.2069074969,0
NON-ORGANIC,9012,8/31/2023 0:00:00,0,FOOTWEAR,0.2069074969,0
NON-ORGANIC,9013,8/31/2023 0:00:00,0,FOOTWEAR,0.2069074969,0
NON-ORGANIC,2249,3/31/2023 0:00:00,0,BAGS,0.2856551534,0
NON-ORGANIC,2250,3/31/2023 0:00:00,0,BAGS,0.2856551534,0
NON-ORGANIC,5019,3/31/2023 0:00:00,0,BAGS,0.2856551534,0
NON-ORGANIC,5030,3/31/2023 0:00:00,0,BAGS,0.2856551534,0
NON-ORGANIC,5032,3/31/2023 0:00:00,0,BAGS,0.2856551534,0
NON-ORGANIC,5038,3/31/2023 0:00:00,0,BAGS,0.2856551534,0
NON-ORGANIC,5075,3/31/2023 0:00:00,0,BAGS,0.2856551534,0
NON-ORGANIC,5078,3/31/2023 0:00:00,0,BAGS,0.2856551534,0
NON-ORGANIC,5084,3/31/2023 0:00:00,0,BAGS,0.2856551534,0
NON-ORGANIC,5086,3/31/2023 0:00:00,0,BAGS,0.2856551534,0
NON-ORGANIC,5100,3/31/2023 0:00:00,0,BAGS,0.2856551534,0
NON-ORGANIC,5119,3/31/2023 0:00:00,0,BAGS,0.2856551534,0
NON-ORGANIC,5127,3/31/2023 0:00:00,0,BAGS,0.2856551534,0
NON-ORGANIC,5129,3/31/2023 0:00:00,0,BAGS,0.2856551534,0
NON-ORGANIC,5147,3/31/2023 0:00:00,0,BAGS,0.2856551534,0
NON-ORGANIC,8190,3/31/2023 0:00:00,0,BAGS,0.2856551534,0
NON-ORGANIC,8192,3/31/2023 0:00:00,0,BAGS,0.2856551534,0
NON-ORGANIC,8193,3/31/2023 0:00:00,0,BAGS,0.2856551534,0
NON-ORGANIC,8194,3/31/2023 0:00:00,0,BAGS,0.2856551534,0
NON-ORGANIC,8197,3/31/2023 0:00:00,0,BAGS,0.2856551534,0
NON-ORGANIC,8211,3/31/2023 0:00:00,0,BAGS,0.2856551534,0
NON-ORGANIC,8215,3/31/2023 0:00:00,0,BAGS,0.2856551534,0
NON-ORGANIC,8231,3/31/2023 0:00:00,0,BAGS,0.2856551534,0
NON-ORGANIC,8234,3/31/2023 0:00:00,0,BAGS,0.2856551534,0
NON-ORGANIC,8235,3/31/2023 0:00:00,0,BAGS,0.2856551534,0
NON-ORGANIC,8238,3/31/2023 0:00:00,0,BAGS,0.2856551534,0
NON-ORGANIC,9012,3/31/2023 0:00:00,0,BAGS,0.2856551534,0
NON-ORGANIC,9013,3/31/2023 0:00:00,0,BAGS,0.2856551534,0
NON-ORGANIC,2249,4/30/2023 0:00:00,0,APPAREL,0.3127829207,0
NON-ORGANIC,2250,4/30/2023 0:00:00,0,APPAREL,0.3127829207,0
NON-ORGANIC,5019,4/30/2023 0:00:00,0,APPAREL,0.3127829207,0
NON-ORGANIC,5030,4/30/2023 0:00:00,0,APPAREL,0.3127829207,0
NON-ORGANIC,5032,4/30/2023 0:00:00,0,APPAREL,0.3127829207,0
NON-ORGANIC,5038,4/30/2023 0:00:00,0,APPAREL,0.3127829207,0
NON-ORGANIC,5075,4/30/2023 0:00:00,0,APPAREL,0.3127829207,0
NON-ORGANIC,5078,4/30/2023 0:00:00,0,APPAREL,0.3127829207,0
NON-ORGANIC,5084,4/30/2023 0:00:00,0,APPAREL,0.3127829207,0
NON-ORGANIC,5086,4/30/2023 0:00:00,0,APPAREL,0.3127829207,0
NON-ORGANIC,5100,4/30/2023 0:00:00,0,APPAREL,0.3127829207,0
NON-ORGANIC,5119,4/30/2023 0:00:00,0,APPAREL,0.3127829207,0
NON-ORGANIC,5127,4/30/2023 0:00:00,0,APPAREL,0.3127829207,0
NON-ORGANIC,5129,4/30/2023 0:00:00,0,APPAREL,0.3127829207,0
NON-ORGANIC,5147,4/30/2023 0:00:00,0,APPAREL,0.3127829207,0
NON-ORGANIC,8190,4/30/2023 0:00:00,0,APPAREL,0.3127829207,0
NON-ORGANIC,8192,4/30/2023 0:00:00,0,APPAREL,0.3127829207,0
NON-ORGANIC,8193,4/30/2023 0:00:00,0,APPAREL,0.3127829207,0
NON-ORGANIC,8194,4/30/2023 0:00:00,0,APPAREL,0.3127829207,0
NON-ORGANIC,8197,4/30/2023 0:00:00,0,APPAREL,0.3127829207,0
NON-ORGANIC,8211,4/30/2023 0:00:00,0,APPAREL,0.3127829207,0
NON-ORGANIC,8215,4/30/2023 0:00:00,0,APPAREL,0.3127829207,0
NON-ORGANIC,8231,4/30/2023 0:00:00,0,APPAREL,0.3127829207,0
NON-ORGANIC,8234,4/30/2023 0:00:00,0,APPAREL,0.3127829207,0
NON-ORGANIC,8235,4/30/2023 0:00:00,0,APPAREL,0.3127829207,0
NON-ORGANIC,8238,4/30/2023 0:00:00,0,APPAREL,0.3127829207,0
NON-ORGANIC,9012,4/30/2023 0:00:00,0,APPAREL,0.3127829207,0
NON-ORGANIC,9013,4/30/2023 0:00:00,0,APPAREL,0.3127829207,0
NON-ORGANIC,2249,9/30/2023 0:00:00,0,BAGS,0.3761548562,0
NON-ORGANIC,2250,9/30/2023 0:00:00,0,BAGS,0.3761548562,0
NON-ORGANIC,5019,9/30/2023 0:00:00,0,BAGS,0.3761548562,0
NON-ORGANIC,5030,9/30/2023 0:00:00,0,BAGS,0.3761548562,0
NON-ORGANIC,5032,9/30/2023 0:00:00,0,BAGS,0.3761548562,0
NON-ORGANIC,5038,9/30/2023 0:00:00,0,BAGS,0.3761548562,0
NON-ORGANIC,5075,9/30/2023 0:00:00,0,BAGS,0.3761548562,0
NON-ORGANIC,5078,9/30/2023 0:00:00,0,BAGS,0.3761548562,0
NON-ORGANIC,5084,9/30/2023 0:00:00,0,BAGS,0.3761548562,0
NON-ORGANIC,5086,9/30/2023 0:00:00,0,BAGS,0.3761548562,0
NON-ORGANIC,5100,9/30/2023 0:00:00,0,BAGS,0.3761548562,0
NON-ORGANIC,5119,9/30/2023 0:00:00,0,BAGS,0.3761548562,0
NON-ORGANIC,5127,9/30/2023 0:00:00,0,BAGS,0.3761548562,0
NON-ORGANIC,5129,9/30/2023 0:00:00,0,BAGS,0.3761548562,0
NON-ORGANIC,5147,9/30/2023 0:00:00,0,BAGS,0.3761548562,0
NON-ORGANIC,8190,9/30/2023 0:00:00,0,BAGS,0.3761548562,0
NON-ORGANIC,8192,9/30/2023 0:00:00,0,BAGS,0.3761548562,0
NON-ORGANIC,8193,9/30/2023 0:00:00,0,BAGS,0.3761548562,0
NON-ORGANIC,8194,9/30/2023 0:00:00,0,BAGS,0.3761548562,0
NON-ORGANIC,8197,9/30/2023 0:00:00,0,BAGS,0.3761548562,0
NON-ORGANIC,8211,9/30/2023 0:00:00,0,BAGS,0.3761548562,0
NON-ORGANIC,8215,9/30/2023 0:00:00,0,BAGS,0.3761548562,0
NON-ORGANIC,8231,9/30/2023 0:00:00,0,BAGS,0.3761548562,0
NON-ORGANIC,8234,9/30/2023 0:00:00,0,BAGS,0.3761548562,0
NON-ORGANIC,8235,9/30/2023 0:00:00,0,BAGS,0.3761548562,0
NON-ORGANIC,8238,9/30/2023 0:00:00,0,BAGS,0.3761548562,0
NON-ORGANIC,9012,9/30/2023 0:00:00,0,BAGS,0.3761548562,0
NON-ORGANIC,9013,9/30/2023 0:00:00,0,BAGS,0.3761548562,0
NON-ORGANIC,2249,4/30/2023 0:00:00,0,HEADWEAR,0.06746901817,0
NON-ORGANIC,2250,4/30/2023 0:00:00,0,HEADWEAR,0.06746901817,0
NON-ORGANIC,5019,4/30/2023 0:00:00,0,HEADWEAR,0.06746901817,0
NON-ORGANIC,5030,4/30/2023 0:00:00,0,HEADWEAR,0.06746901817,0
NON-ORGANIC,5032,4/30/2023 0:00:00,0,HEADWEAR,0.06746901817,0
NON-ORGANIC,5038,4/30/2023 0:00:00,0,HEADWEAR,0.06746901817,0
NON-ORGANIC,5075,4/30/2023 0:00:00,0,HEADWEAR,0.06746901817,0
NON-ORGANIC,5078,4/30/2023 0:00:00,0,HEADWEAR,0.06746901817,0
NON-ORGANIC,5084,4/30/2023 0:00:00,0,HEADWEAR,0.06746901817,0
NON-ORGANIC,5086,4/30/2023 0:00:00,0,HEADWEAR,0.06746901817,0
NON-ORGANIC,5100,4/30/2023 0:00:00,0,HEADWEAR,0.06746901817,0
NON-ORGANIC,5119,4/30/2023 0:00:00,0,HEADWEAR,0.06746901817,0
NON-ORGANIC,5127,4/30/2023 0:00:00,0,HEADWEAR,0.06746901817,0
NON-ORGANIC,5129,4/30/2023 0:00:00,0,HEADWEAR,0.06746901817,0
NON-ORGANIC,5147,4/30/2023 0:00:00,0,HEADWEAR,0.06746901817,0
NON-ORGANIC,8190,4/30/2023 0:00:00,0,HEADWEAR,0.06746901817,0
NON-ORGANIC,8192,4/30/2023 0:00:00,0,HEADWEAR,0.06746901817,0
NON-ORGANIC,8193,4/30/2023 0:00:00,0,HEADWEAR,0.06746901817,0
NON-ORGANIC,8194,4/30/2023 0:00:00,0,HEADWEAR,0.06746901817,0
NON-ORGANIC,8197,4/30/2023 0:00:00,0,HEADWEAR,0.06746901817,0
NON-ORGANIC,8211,4/30/2023 0:00:00,0,HEADWEAR,0.06746901817,0
NON-ORGANIC,8215,4/30/2023 0:00:00,0,HEADWEAR,0.06746901817,0
NON-ORGANIC,8231,4/30/2023 0:00:00,0,HEADWEAR,0.06746901817,0
NON-ORGANIC,8234,4/30/2023 0:00:00,0,HEADWEAR,0.06746901817,0
NON-ORGANIC,8235,4/30/2023 0:00:00,0,HEADWEAR,0.06746901817,0
NON-ORGANIC,8238,4/30/2023 0:00:00,0,HEADWEAR,0.06746901817,0
NON-ORGANIC,9012,4/30/2023 0:00:00,0,HEADWEAR,0.06746901817,0
NON-ORGANIC,9013,4/30/2023 0:00:00,0,HEADWEAR,0.06746901817,0
NON-ORGANIC,2249,6/30/2023 0:00:00,0,FOOTWEAR,0.2593515207,0
NON-ORGANIC,2250,6/30/2023 0:00:00,0,FOOTWEAR,0.2593515207,0
NON-ORGANIC,5019,6/30/2023 0:00:00,0,FOOTWEAR,0.2593515207,0
NON-ORGANIC,5030,6/30/2023 0:00:00,0,FOOTWEAR,0.2593515207,0
NON-ORGANIC,5032,6/30/2023 0:00:00,0,FOOTWEAR,0.2593515207,0
NON-ORGANIC,5038,6/30/2023 0:00:00,0,FOOTWEAR,0.2593515207,0
NON-ORGANIC,5075,6/30/2023 0:00:00,0,FOOTWEAR,0.2593515207,0
NON-ORGANIC,5078,6/30/2023 0:00:00,0,FOOTWEAR,0.2593515207,0
NON-ORGANIC,5084,6/30/2023 0:00:00,0,FOOTWEAR,0.2593515207,0
NON-ORGANIC,5086,6/30/2023 0:00:00,0,FOOTWEAR,0.2593515207,0
NON-ORGANIC,5100,6/30/2023 0:00:00,0,FOOTWEAR,0.2593515207,0
NON-ORGANIC,5119,6/30/2023 0:00:00,0,FOOTWEAR,0.2593515207,0
NON-ORGANIC,5127,6/30/2023 0:00:00,0,FOOTWEAR,0.2593515207,0
NON-ORGANIC,5129,6/30/2023 0:00:00,0,FOOTWEAR,0.2593515207,0
NON-ORGANIC,5147,6/30/2023 0:00:00,0,FOOTWEAR,0.2593515207,0
NON-ORGANIC,8190,6/30/2023 0:00:00,0,FOOTWEAR,0.2593515207,0
NON-ORGANIC,8192,6/30/2023 0:00:00,0,FOOTWEAR,0.2593515207,0
NON-ORGANIC,8193,6/30/2023 0:00:00,0,FOOTWEAR,0.2593515207,0
NON-ORGANIC,8194,6/30/2023 0:00:00,0,FOOTWEAR,0.2593515207,0
NON-ORGANIC,8197,6/30/2023 0:00:00,0,FOOTWEAR,0.2593515207,0
NON-ORGANIC,8211,6/30/2023 0:00:00,0,FOOTWEAR,0.2593515207,0
NON-ORGANIC,8215,6/30/2023 0:00:00,0,FOOTWEAR,0.2593515207,0
NON-ORGANIC,8231,6/30/2023 0:00:00,0,FOOTWEAR,0.2593515207,0
NON-ORGANIC,8234,6/30/2023 0:00:00,0,FOOTWEAR,0.2593515207,0
NON-ORGANIC,8235,6/30/2023 0:00:00,0,FOOTWEAR,0.2593515207,0
NON-ORGANIC,8238,6/30/2023 0:00:00,0,FOOTWEAR,0.2593515207,0
NON-ORGANIC,9012,6/30/2023 0:00:00,0,FOOTWEAR,0.2593515207,0
NON-ORGANIC,9013,6/30/2023 0:00:00,0,FOOTWEAR,0.2593515207,0
NON-ORGANIC,2249,5/31/2023 0:00:00,0,APPAREL,0.2164035175,0
NON-ORGANIC,2250,5/31/2023 0:00:00,0,APPAREL,0.2164035175,0
NON-ORGANIC,5019,5/31/2023 0:00:00,0,APPAREL,0.2164035175,0
NON-ORGANIC,5030,5/31/2023 0:00:00,0,APPAREL,0.2164035175,0
NON-ORGANIC,5032,5/31/2023 0:00:00,0,APPAREL,0.2164035175,0
NON-ORGANIC,5038,5/31/2023 0:00:00,0,APPAREL,0.2164035175,0
NON-ORGANIC,5075,5/31/2023 0:00:00,0,APPAREL,0.2164035175,0
NON-ORGANIC,5078,5/31/2023 0:00:00,0,APPAREL,0.2164035175,0
NON-ORGANIC,5084,5/31/2023 0:00:00,0,APPAREL,0.2164035175,0
NON-ORGANIC,5086,5/31/2023 0:00:00,0,APPAREL,0.2164035175,0
NON-ORGANIC,5100,5/31/2023 0:00:00,0,APPAREL,0.2164035175,0
NON-ORGANIC,5119,5/31/2023 0:00:00,0,APPAREL,0.2164035175,0
NON-ORGANIC,5127,5/31/2023 0:00:00,0,APPAREL,0.2164035175,0
NON-ORGANIC,5129,5/31/2023 0:00:00,0,APPAREL,0.2164035175,0
NON-ORGANIC,5147,5/31/2023 0:00:00,0,APPAREL,0.2164035175,0
NON-ORGANIC,8190,5/31/2023 0:00:00,0,APPAREL,0.2164035175,0
NON-ORGANIC,8192,5/31/2023 0:00:00,0,APPAREL,0.2164035175,0
NON-ORGANIC,8193,5/31/2023 0:00:00,0,APPAREL,0.2164035175,0
NON-ORGANIC,8194,5/31/2023 0:00:00,0,APPAREL,0.2164035175,0
NON-ORGANIC,8197,5/31/2023 0:00:00,0,APPAREL,0.2164035175,0
NON-ORGANIC,8211,5/31/2023 0:00:00,0,APPAREL,0.2164035175,0
NON-ORGANIC,8215,5/31/2023 0:00:00,0,APPAREL,0.2164035175,0
NON-ORGANIC,8231,5/31/2023 0:00:00,0,APPAREL,0.2164035175,0
NON-ORGANIC,8234,5/31/2023 0:00:00,0,APPAREL,0.2164035175,0
NON-ORGANIC,8235,5/31/2023 0:00:00,0,APPAREL,0.2164035175,0
NON-ORGANIC,8238,5/31/2023 0:00:00,0,APPAREL,0.2164035175,0
NON-ORGANIC,9012,5/31/2023 0:00:00,0,APPAREL,0.2164035175,0
NON-ORGANIC,9013,5/31/2023 0:00:00,0,APPAREL,0.2164035175,0
NON-ORGANIC,2249,8/31/2023 0:00:00,0,BAGS,0.358763077,0
NON-ORGANIC,2250,8/31/2023 0:00:00,0,BAGS,0.358763077,0
NON-ORGANIC,5019,8/31/2023 0:00:00,0,BAGS,0.358763077,0
NON-ORGANIC,5030,8/31/2023 0:00:00,0,BAGS,0.358763077,0
NON-ORGANIC,5032,8/31/2023 0:00:00,0,BAGS,0.358763077,0
NON-ORGANIC,5038,8/31/2023 0:00:00,0,BAGS,0.358763077,0
NON-ORGANIC,5075,8/31/2023 0:00:00,0,BAGS,0.358763077,0
NON-ORGANIC,5078,8/31/2023 0:00:00,0,BAGS,0.358763077,0
NON-ORGANIC,5084,8/31/2023 0:00:00,0,BAGS,0.358763077,0
NON-ORGANIC,5086,8/31/2023 0:00:00,0,BAGS,0.358763077,0
NON-ORGANIC,5100,8/31/2023 0:00:00,0,BAGS,0.358763077,0
NON-ORGANIC,5119,8/31/2023 0:00:00,0,BAGS,0.358763077,0
NON-ORGANIC,5127,8/31/2023 0:00:00,0,BAGS,0.358763077,0
NON-ORGANIC,5129,8/31/2023 0:00:00,0,BAGS,0.358763077,0
NON-ORGANIC,5147,8/31/2023 0:00:00,0,BAGS,0.358763077,0
NON-ORGANIC,8190,8/31/2023 0:00:00,0,BAGS,0.358763077,0
NON-ORGANIC,8192,8/31/2023 0:00:00,0,BAGS,0.358763077,0
NON-ORGANIC,8193,8/31/2023 0:00:00,0,BAGS,0.358763077,0
NON-ORGANIC,8194,8/31/2023 0:00:00,0,BAGS,0.358763077,0
NON-ORGANIC,8197,8/31/2023 0:00:00,0,BAGS,0.358763077,0
NON-ORGANIC,8211,8/31/2023 0:00:00,0,BAGS,0.358763077,0
NON-ORGANIC,8215,8/31/2023 0:00:00,0,BAGS,0.358763077,0
NON-ORGANIC,8231,8/31/2023 0:00:00,0,BAGS,0.358763077,0
NON-ORGANIC,8234,8/31/2023 0:00:00,0,BAGS,0.358763077,0
NON-ORGANIC,8235,8/31/2023 0:00:00,0,BAGS,0.358763077,0
NON-ORGANIC,8238,8/31/2023 0:00:00,0,BAGS,0.358763077,0
NON-ORGANIC,9012,8/31/2023 0:00:00,0,BAGS,0.358763077,0
NON-ORGANIC,9013,8/31/2023 0:00:00,0,BAGS,0.358763077,0
NON-ORGANIC,2249,2/28/2023 0:00:00,0,HEADWEAR,0.07241376192,0
NON-ORGANIC,2250,2/28/2023 0:00:00,0,HEADWEAR,0.07241376192,0
NON-ORGANIC,5019,2/28/2023 0:00:00,0,HEADWEAR,0.07241376192,0
NON-ORGANIC,5030,2/28/2023 0:00:00,0,HEADWEAR,0.07241376192,0
NON-ORGANIC,5032,2/28/2023 0:00:00,0,HEADWEAR,0.07241376192,0
NON-ORGANIC,5038,2/28/2023 0:00:00,0,HEADWEAR,0.07241376192,0
NON-ORGANIC,5075,2/28/2023 0:00:00,0,HEADWEAR,0.07241376192,0
NON-ORGANIC,5078,2/28/2023 0:00:00,0,HEADWEAR,0.07241376192,0
NON-ORGANIC,5084,2/28/2023 0:00:00,0,HEADWEAR,0.07241376192,0
NON-ORGANIC,5086,2/28/2023 0:00:00,0,HEADWEAR,0.07241376192,0
NON-ORGANIC,5100,2/28/2023 0:00:00,0,HEADWEAR,0.07241376192,0
NON-ORGANIC,5119,2/28/2023 0:00:00,0,HEADWEAR,0.07241376192,0
NON-ORGANIC,5127,2/28/2023 0:00:00,0,HEADWEAR,0.07241376192,0
NON-ORGANIC,5129,2/28/2023 0:00:00,0,HEADWEAR,0.07241376192,0
NON-ORGANIC,5147,2/28/2023 0:00:00,0,HEADWEAR,0.07241376192,0
NON-ORGANIC,8190,2/28/2023 0:00:00,0,HEADWEAR,0.07241376192,0
NON-ORGANIC,8192,2/28/2023 0:00:00,0,HEADWEAR,0.07241376192,0
NON-ORGANIC,8193,2/28/2023 0:00:00,0,HEADWEAR,0.07241376192,0
NON-ORGANIC,8194,2/28/2023 0:00:00,0,HEADWEAR,0.07241376192,0
NON-ORGANIC,8197,2/28/2023 0:00:00,0,HEADWEAR,0.07241376192,0
NON-ORGANIC,8211,2/28/2023 0:00:00,0,HEADWEAR,0.07241376192,0
NON-ORGANIC,8215,2/28/2023 0:00:00,0,HEADWEAR,0.07241376192,0
NON-ORGANIC,8231,2/28/2023 0:00:00,0,HEADWEAR,0.07241376192,0
NON-ORGANIC,8234,2/28/2023 0:00:00,0,HEADWEAR,0.07241376192,0
NON-ORGANIC,8235,2/28/2023 0:00:00,0,HEADWEAR,0.07241376192,0
NON-ORGANIC,8238,2/28/2023 0:00:00,0,HEADWEAR,0.07241376192,0
NON-ORGANIC,9012,2/28/2023 0:00:00,0,HEADWEAR,0.07241376192,0
NON-ORGANIC,9013,2/28/2023 0:00:00,0,HEADWEAR,0.07241376192,0
NON-ORGANIC,2249,9/30/2023 0:00:00,0,HEADWEAR,0.07754357017,0
NON-ORGANIC,2250,9/30/2023 0:00:00,0,HEADWEAR,0.07754357017,0
NON-ORGANIC,5019,9/30/2023 0:00:00,0,HEADWEAR,0.07754357017,0
NON-ORGANIC,5030,9/30/2023 0:00:00,0,HEADWEAR,0.07754357017,0
NON-ORGANIC,5032,9/30/2023 0:00:00,0,HEADWEAR,0.07754357017,0
NON-ORGANIC,5038,9/30/2023 0:00:00,0,HEADWEAR,0.07754357017,0
NON-ORGANIC,5075,9/30/2023 0:00:00,0,HEADWEAR,0.07754357017,0
NON-ORGANIC,5078,9/30/2023 0:00:00,0,HEADWEAR,0.07754357017,0
NON-ORGANIC,5084,9/30/2023 0:00:00,0,HEADWEAR,0.07754357017,0
NON-ORGANIC,5086,9/30/2023 0:00:00,0,HEADWEAR,0.07754357017,0
NON-ORGANIC,5100,9/30/2023 0:00:00,0,HEADWEAR,0.07754357017,0
NON-ORGANIC,5119,9/30/2023 0:00:00,0,HEADWEAR,0.07754357017,0
NON-ORGANIC,5127,9/30/2023 0:00:00,0,HEADWEAR,0.07754357017,0
NON-ORGANIC,5129,9/30/2023 0:00:00,0,HEADWEAR,0.07754357017,0
NON-ORGANIC,5147,9/30/2023 0:00:00,0,HEADWEAR,0.07754357017,0
NON-ORGANIC,8190,9/30/2023 0:00:00,0,HEADWEAR,0.07754357017,0
NON-ORGANIC,8192,9/30/2023 0:00:00,0,HEADWEAR,0.07754357017,0
NON-ORGANIC,8193,9/30/2023 0:00:00,0,HEADWEAR,0.07754357017,0
NON-ORGANIC,8194,9/30/2023 0:00:00,0,HEADWEAR,0.07754357017,0
NON-ORGANIC,8197,9/30/2023 0:00:00,0,HEADWEAR,0.07754357017,0
NON-ORGANIC,8211,9/30/2023 0:00:00,0,HEADWEAR,0.07754357017,0
NON-ORGANIC,8215,9/30/2023 0:00:00,0,HEADWEAR,0.07754357017,0
NON-ORGANIC,8231,9/30/2023 0:00:00,0,HEADWEAR,0.07754357017,0
NON-ORGANIC,8234,9/30/2023 0:00:00,0,HEADWEAR,0.07754357017,0
NON-ORGANIC,8235,9/30/2023 0:00:00,0,HEADWEAR,0.07754357017,0
NON-ORGANIC,8238,9/30/2023 0:00:00,0,HEADWEAR,0.07754357017,0
NON-ORGANIC,9012,9/30/2023 0:00:00,0,HEADWEAR,0.07754357017,0
NON-ORGANIC,9013,9/30/2023 0:00:00,0,HEADWEAR,0.07754357017,0
NON-ORGANIC,2249,10/31/2023 0:00:00,0,HEADWEAR,0.07217000778,0
NON-ORGANIC,2250,10/31/2023 0:00:00,0,HEADWEAR,0.07217000778,0
NON-ORGANIC,5019,10/31/2023 0:00:00,0,HEADWEAR,0.07217000778,0
NON-ORGANIC,5030,10/31/2023 0:00:00,0,HEADWEAR,0.07217000778,0
NON-ORGANIC,5032,10/31/2023 0:00:00,0,HEADWEAR,0.07217000778,0
NON-ORGANIC,5038,10/31/2023 0:00:00,0,HEADWEAR,0.07217000778,0
NON-ORGANIC,5075,10/31/2023 0:00:00,0,HEADWEAR,0.07217000778,0
NON-ORGANIC,5078,10/31/2023 0:00:00,0,HEADWEAR,0.07217000778,0
NON-ORGANIC,5084,10/31/2023 0:00:00,0,HEADWEAR,0.07217000778,0
NON-ORGANIC,5086,10/31/2023 0:00:00,0,HEADWEAR,0.07217000778,0
NON-ORGANIC,5100,10/31/2023 0:00:00,0,HEADWEAR,0.07217000778,0
NON-ORGANIC,5119,10/31/2023 0:00:00,0,HEADWEAR,0.07217000778,0
NON-ORGANIC,5127,10/31/2023 0:00:00,0,HEADWEAR,0.07217000778,0
NON-ORGANIC,5129,10/31/2023 0:00:00,0,HEADWEAR,0.07217000778,0
NON-ORGANIC,5147,10/31/2023 0:00:00,0,HEADWEAR,0.07217000778,0
NON-ORGANIC,8190,10/31/2023 0:00:00,0,HEADWEAR,0.07217000778,0
NON-ORGANIC,8192,10/31/2023 0:00:00,0,HEADWEAR,0.07217000778,0
NON-ORGANIC,8193,10/31/2023 0:00:00,0,HEADWEAR,0.07217000778,0
NON-ORGANIC,8194,10/31/2023 0:00:00,0,HEADWEAR,0.07217000778,0
NON-ORGANIC,8197,10/31/2023 0:00:00,0,HEADWEAR,0.07217000778,0
NON-ORGANIC,8211,10/31/2023 0:00:00,0,HEADWEAR,0.07217000778,0
NON-ORGANIC,8215,10/31/2023 0:00:00,0,HEADWEAR,0.07217000778,0
NON-ORGANIC,8231,10/31/2023 0:00:00,0,HEADWEAR,0.07217000778,0
NON-ORGANIC,8234,10/31/2023 0:00:00,0,HEADWEAR,0.07217000778,0
NON-ORGANIC,8235,10/31/2023 0:00:00,0,HEADWEAR,0.07217000778,0
NON-ORGANIC,8238,10/31/2023 0:00:00,0,HEADWEAR,0.07217000778,0
NON-ORGANIC,9012,10/31/2023 0:00:00,0,HEADWEAR,0.07217000778,0
NON-ORGANIC,9013,10/31/2023 0:00:00,0,HEADWEAR,0.07217000778,0
NON-ORGANIC,2249,1/31/2023 0:00:00,0,APPAREL,0.3592816131,0
NON-ORGANIC,2250,1/31/2023 0:00:00,0,APPAREL,0.3592816131,0
